"DateTime";"Eigenverbrauch";"Einspeisung";"Produktion";"Bezug";"Category";""
"2024-04-19 21:00:00";0;0;0;792;
"2024-04-19 21:05:00";0;0;0;1044;
"2024-04-19 21:10:00";0;0;0;3384;
"2024-04-19 21:15:00";0;0;0;1452;
"2024-04-19 21:20:00";0;0;0;1080;
"2024-04-19 21:25:00";0;0;0;840;
"2024-04-19 21:30:00";0;0;0;912;
"2024-04-19 21:35:00";0;0;0;1056;
"2024-04-19 21:40:00";0;0;0;3180;
"2024-04-19 21:45:00";0;0;0;1272;
"2024-04-19 21:50:00";0;0;0;948;
"2024-04-19 21:55:00";0;0;0;780;
"2024-04-19 22:00:00";0;0;0;924;
"2024-04-19 22:05:00";0;0;0;936;
"2024-04-19 22:10:00";0;0;0;780;
"2024-04-19 22:15:00";0;0;0;924;
"2024-04-19 22:20:00";0;0;0;912;
"2024-04-19 22:25:00";0;0;0;3120;
"2024-04-19 22:30:00";0;0;0;1308;
"2024-04-19 22:35:00";0;0;0;900;
"2024-04-19 22:40:00";0;0;0;792;
"2024-04-19 22:45:00";0;0;0;972;
"2024-04-19 22:50:00";0;0;0;888;
"2024-04-19 22:55:00";0;0;0;840;
"2024-04-19 23:00:00";0;0;0;3708;
"2024-04-19 23:05:00";0;0;0;900;
"2024-04-19 23:10:00";0;0;0;840;
"2024-04-19 23:15:00";0;0;0;1092;
"2024-04-19 23:20:00";0;0;0;828;
"2024-04-19 23:25:00";0;0;0;792;
"2024-04-19 23:30:00";0;0;0;1068;
"2024-04-19 23:35:00";0;0;0;804;
"2024-04-19 23:40:00";0;0;0;3372;
"2024-04-19 23:45:00";0;0;0;1212;
"2024-04-19 23:50:00";0;0;0;1368;
"2024-04-19 23:55:00";0;0;0;816;
"Eigenverbrauch";;;;;"Eigenverbrauch";52.361
"Einspeisung";;;;;"Einspeisung";47.639
